Vehicle_ID,Lane,Frame,Timestamp
5,1.0,58,1.9
4,,58,1.9
1,1.0,58,1.9
20,2.0,59,1.9333333333333333
19,2.0,59,1.9333333333333333
18,1.0,59,1.9333333333333333
15,2.0,59,1.9333333333333333
6,1.0,59,1.9333333333333333
5,1.0,59,1.9333333333333333
4,,59,1.9333333333333333
1,1.0,59,1.9333333333333333
20,2.0,60,1.9666666666666666
19,2.0,60,1.9666666666666666
18,1.0,60,1.9666666666666666
15,2.0,60,1.9666666666666666
6,1.0,60,1.9666666666666666
5,1.0,60,1.9666666666666666
1,1.0,60,1.9666666666666666
20,2.0,61,2.0
19,2.0,61,2.0
18,1.0,61,2.0
15,2.0,61,2.0
6,1.0,61,2.0
5,,61,2.0
1,1.0,61,2.0
20,2.0,62,2.033333333333333
19,2.0,62,2.033333333333333
18,1.0,62,2.033333333333333
15,2.0,62,2.033333333333333
6,1.0,62,2.033333333333333
5,,62,2.033333333333333
1,1.0,62,2.033333333333333
20,2.0,63,2.0666666666666664
19,2.0,63,2.0666666666666664
18,1.0,63,2.0666666666666664
15,2.0,63,2.0666666666666664
6,1.0,63,2.0666666666666664
5,,63,2.0666666666666664
1,1.0,63,2.0666666666666664
20,2.0,64,2.1
19,2.0,64,2.1
18,1.0,64,2.1
15,2.0,64,2.1
6,1.0,64,2.1
5,,64,2.1
1,1.0,64,2.1
20,2.0,65,2.1333333333333333
19,2.0,65,2.1333333333333333
18,1.0,65,2.1333333333333333
15,2.0,65,2.1333333333333333
6,1.0,65,2.1333333333333333
5,,65,2.1333333333333333
1,1.0,65,2.1333333333333333
20,2.0,66,2.1666666666666665
19,2.0,66,2.1666666666666665
18,1.0,66,2.1666666666666665
15,2.0,66,2.1666666666666665
6,1.0,66,2.1666666666666665
5,,66,2.1666666666666665
1,1.0,66,2.1666666666666665
20,2.0,67,2.2
19,2.0,67,2.2
18,1.0,67,2.2
15,2.0,67,2.2
6,1.0,67,2.2
5,,67,2.2
1,1.0,67,2.2
20,2.0,68,2.2333333333333334
19,2.0,68,2.2333333333333334
18,1.0,68,2.2333333333333334
15,2.0,68,2.2333333333333334
6,1.0,68,2.2333333333333334
5,,68,2.2333333333333334
1,1.0,68,2.2333333333333334
20,2.0,69,2.2666666666666666
19,2.0,69,2.2666666666666666
18,1.0,69,2.2666666666666666
15,2.0,69,2.2666666666666666
6,1.0,69,2.2666666666666666
5,,69,2.2666666666666666
1,1.0,69,2.2666666666666666
20,2.0,70,2.3
19,2.0,70,2.3
18,1.0,70,2.3
15,2.0,70,2.3
6,1.0,70,2.3
5,,70,2.3
1,1.0,70,2.3
20,2.0,71,2.3333333333333335
19,2.0,71,2.3333333333333335
18,1.0,71,2.3333333333333335
15,2.0,71,2.3333333333333335
6,1.0,71,2.3333333333333335
5,,71,2.3333333333333335
1,1.0,71,2.3333333333333335
20,2.0,72,2.3666666666666667
19,2.0,72,2.3666666666666667
18,1.0,72,2.3666666666666667
15,2.0,72,2.3666666666666667
6,1.0,72,2.3666666666666667
5,,72,2.3666666666666667
1,1.0,72,2.3666666666666667
20,2.0,73,2.4
19,2.0,73,2.4
18,1.0,73,2.4
15,2.0,73,2.4
6,1.0,73,2.4
5,,73,2.4
1,1.0,73,2.4
20,2.0,74,2.433333333333333
19,2.0,74,2.433333333333333
18,1.0,74,2.433333333333333
15,2.0,74,2.433333333333333
6,1.0,74,2.433333333333333
5,,74,2.433333333333333
1,1.0,74,2.433333333333333
20,2.0,75,2.466666666666667
19,2.0,75,2.466666666666667
18,1.0,75,2.466666666666667
15,2.0,75,2.466666666666667
6,1.0,75,2.466666666666667
5,,75,2.466666666666667
1,1.0,75,2.466666666666667
20,2.0,76,2.5
19,2.0,76,2.5
18,1.0,76,2.5
15,2.0,76,2.5
6,1.0,76,2.5
5,,76,2.5
1,1.0,76,2.5
20,2.0,77,2.533333333333333
19,2.0,77,2.533333333333333
18,1.0,77,2.533333333333333
15,2.0,77,2.533333333333333
6,1.0,77,2.533333333333333
1,1.0,77,2.533333333333333
20,2.0,78,2.5666666666666664
19,2.0,78,2.5666666666666664
18,1.0,78,2.5666666666666664
15,2.0,78,2.5666666666666664
6,1.0,78,2.5666666666666664
1,1.0,78,2.5666666666666664
20,2.0,79,2.6
19,2.0,79,2.6
18,1.0,79,2.6
15,2.0,79,2.6
6,1.0,79,2.6
1,1.0,79,2.6
20,2.0,80,2.6333333333333333
19,2.0,80,2.6333333333333333
18,1.0,80,2.6333333333333333
15,2.0,80,2.6333333333333333
6,1.0,80,2.6333333333333333
1,1.0,80,2.6333333333333333
19,2.0,81,2.6666666666666665
18,1.0,81,2.6666666666666665
15,2.0,81,2.6666666666666665
6,1.0,81,2.6666666666666665
1,1.0,81,2.6666666666666665
19,2.0,82,2.7
18,1.0,82,2.7
15,2.0,82,2.7
6,1.0,82,2.7
1,1.0,82,2.7
19,2.0,83,2.7333333333333334
18,1.0,83,2.7333333333333334
15,2.0,83,2.7333333333333334
6,1.0,83,2.7333333333333334
1,1.0,83,2.7333333333333334
22,2.0,84,2.7666666666666666
19,2.0,84,2.7666666666666666
18,1.0,84,2.7666666666666666
15,2.0,84,2.7666666666666666
6,1.0,84,2.7666666666666666
1,1.0,84,2.7666666666666666
22,2.0,85,2.8
19,2.0,85,2.8
18,1.0,85,2.8
15,2.0,85,2.8
6,1.0,85,2.8
1,1.0,85,2.8
22,2.0,86,2.8333333333333335
19,2.0,86,2.8333333333333335
18,1.0,86,2.8333333333333335
6,1.0,86,2.8333333333333335
1,1.0,86,2.8333333333333335
22,2.0,87,2.8666666666666667
19,2.0,87,2.8666666666666667
18,1.0,87,2.8666666666666667
6,1.0,87,2.8666666666666667
1,1.0,87,2.8666666666666667
19,2.0,88,2.9
18,1.0,88,2.9
6,1.0,88,2.9
1,1.0,88,2.9
19,2.0,89,2.933333333333333
18,1.0,89,2.933333333333333
6,1.0,89,2.933333333333333
1,1.0,89,2.933333333333333
19,2.0,90,2.966666666666667
18,1.0,90,2.966666666666667
6,1.0,90,2.966666666666667
1,1.0,90,2.966666666666667
19,2.0,91,3.0
18,1.0,91,3.0
6,1.0,91,3.0
1,1.0,91,3.0
19,2.0,92,3.033333333333333
18,1.0,92,3.033333333333333
6,1.0,92,3.033333333333333
1,1.0,92,3.033333333333333
19,2.0,93,3.0666666666666664
18,1.0,93,3.0666666666666664
6,1.0,93,3.0666666666666664
1,1.0,93,3.0666666666666664
19,2.0,94,3.1
18,1.0,94,3.1
6,1.0,94,3.1
1,1.0,94,3.1
19,2.0,95,3.1333333333333333
18,1.0,95,3.1333333333333333
6,1.0,95,3.1333333333333333
1,1.0,95,3.1333333333333333
19,2.0,96,3.1666666666666665
18,1.0,96,3.1666666666666665
6,1.0,96,3.1666666666666665
1,1.0,96,3.1666666666666665
19,2.0,97,3.2
18,1.0,97,3.2
6,1.0,97,3.2
1,1.0,97,3.2
19,2.0,98,3.2333333333333334
18,1.0,98,3.2333333333333334
6,1.0,98,3.2333333333333334
1,1.0,98,3.2333333333333334
19,2.0,99,3.2666666666666666
18,1.0,99,3.2666666666666666
6,1.0,99,3.2666666666666666
1,1.0,99,3.2666666666666666
26,2.0,100,3.3
19,2.0,100,3.3
18,1.0,100,3.3
1,1.0,100,3.3
26,2.0,101,3.3333333333333335
19,2.0,101,3.3333333333333335
18,1.0,101,3.3333333333333335
1,1.0,101,3.3333333333333335
26,2.0,102,3.3666666666666667
19,2.0,102,3.3666666666666667
18,1.0,102,3.3666666666666667
6,1.0,102,3.3666666666666667
1,1.0,102,3.3666666666666667
26,2.0,103,3.4
19,2.0,103,3.4
18,1.0,103,3.4
6,,103,3.4
1,1.0,103,3.4
26,2.0,104,3.433333333333333
18,1.0,104,3.433333333333333
6,,104,3.433333333333333
1,1.0,104,3.433333333333333
26,2.0,105,3.466666666666667
18,1.0,105,3.466666666666667
6,,105,3.466666666666667
1,1.0,105,3.466666666666667
26,2.0,106,3.5
19,2.0,106,3.5
18,1.0,106,3.5
6,,106,3.5
1,1.0,106,3.5
26,2.0,107,3.533333333333333
19,2.0,107,3.533333333333333
18,1.0,107,3.533333333333333
6,,107,3.533333333333333
1,1.0,107,3.533333333333333
26,2.0,108,3.5666666666666664
19,2.0,108,3.5666666666666664
18,1.0,108,3.5666666666666664
6,,108,3.5666666666666664
1,1.0,108,3.5666666666666664
26,2.0,109,3.6
19,2.0,109,3.6
18,1.0,109,3.6
6,,109,3.6
1,1.0,109,3.6
26,2.0,110,3.6333333333333333
18,1.0,110,3.6333333333333333
6,,110,3.6333333333333333
1,1.0,110,3.6333333333333333
26,2.0,111,3.6666666666666665
18,1.0,111,3.6666666666666665
6,,111,3.6666666666666665
1,1.0,111,3.6666666666666665
26,2.0,112,3.6999999999999997
18,1.0,112,3.6999999999999997
6,,112,3.6999999999999997
1,1.0,112,3.6999999999999997
26,2.0,113,3.7333333333333334
18,1.0,113,3.7333333333333334
6,,113,3.7333333333333334
1,1.0,113,3.7333333333333334
26,2.0,114,3.7666666666666666
18,1.0,114,3.7666666666666666
6,,114,3.7666666666666666
1,1.0,114,3.7666666666666666
26,2.0,115,3.8
18,1.0,115,3.8
6,,115,3.8
1,1.0,115,3.8
26,2.0,116,3.8333333333333335
18,1.0,116,3.8333333333333335
1,1.0,116,3.8333333333333335
26,2.0,117,3.8666666666666667
18,1.0,117,3.8666666666666667
1,1.0,117,3.8666666666666667
26,2.0,118,3.9
18,1.0,118,3.9
1,1.0,118,3.9
26,2.0,119,3.933333333333333
18,1.0,119,3.933333333333333
1,1.0,119,3.933333333333333
26,2.0,120,3.966666666666667
18,1.0,120,3.966666666666667
1,1.0,120,3.966666666666667
26,2.0,121,4.0
18,1.0,121,4.0
1,1.0,121,4.0
26,2.0,122,4.033333333333333
18,1.0,122,4.033333333333333
1,1.0,122,4.033333333333333
26,2.0,123,4.066666666666666
18,1.0,123,4.066666666666666
1,1.0,123,4.066666666666666
32,1.0,124,4.1
31,1.0,124,4.1
26,2.0,124,4.1
18,1.0,124,4.1
1,1.0,124,4.1
32,1.0,125,4.133333333333333
31,1.0,125,4.133333333333333
18,1.0,125,4.133333333333333
1,1.0,125,4.133333333333333
32,1.0,126,4.166666666666667
31,1.0,126,4.166666666666667
18,1.0,126,4.166666666666667
1,1.0,126,4.166666666666667
32,1.0,127,4.2
31,1.0,127,4.2
18,1.0,127,4.2
1,1.0,127,4.2
32,1.0,128,4.233333333333333
31,1.0,128,4.233333333333333
18,1.0,128,4.233333333333333
1,1.0,128,4.233333333333333
32,1.0,129,4.266666666666667
18,1.0,129,4.266666666666667
1,1.0,129,4.266666666666667
32,1.0,130,4.3
18,1.0,130,4.3
1,1.0,130,4.3
32,1.0,131,4.333333333333333
31,1.0,131,4.333333333333333
18,1.0,131,4.333333333333333
1,1.0,131,4.333333333333333
32,1.0,132,4.366666666666666
31,1.0,132,4.366666666666666
18,1.0,132,4.366666666666666
1,1.0,132,4.366666666666666
32,1.0,133,4.4
31,1.0,133,4.4
18,1.0,133,4.4
1,1.0,133,4.4
34,2.0,134,4.433333333333334
32,1.0,134,4.433333333333334
31,1.0,134,4.433333333333334
18,1.0,134,4.433333333333334
1,1.0,134,4.433333333333334
34,2.0,135,4.466666666666667
32,1.0,135,4.466666666666667
31,1.0,135,4.466666666666667
18,1.0,135,4.466666666666667
1,1.0,135,4.466666666666667
34,2.0,136,4.5
32,1.0,136,4.5
31,1.0,136,4.5
18,1.0,136,4.5
1,1.0,136,4.5
32,1.0,137,4.533333333333333
31,1.0,137,4.533333333333333
18,1.0,137,4.533333333333333
1,1.0,137,4.533333333333333
32,1.0,138,4.566666666666666
31,1.0,138,4.566666666666666
18,1.0,138,4.566666666666666
1,1.0,138,4.566666666666666
32,1.0,139,4.6
31,1.0,139,4.6
18,1.0,139,4.6
1,1.0,139,4.6
32,1.0,140,4.633333333333333
31,1.0,140,4.633333333333333
18,1.0,140,4.633333333333333
1,1.0,140,4.633333333333333
37,2.0,141,4.666666666666667
32,1.0,141,4.666666666666667
31,1.0,141,4.666666666666667
18,1.0,141,4.666666666666667
1,1.0,141,4.666666666666667
38,1.0,142,4.7
37,2.0,142,4.7
32,1.0,142,4.7
31,1.0,142,4.7
18,1.0,142,4.7
1,1.0,142,4.7
38,1.0,143,4.733333333333333
37,2.0,143,4.733333333333333
32,1.0,143,4.733333333333333
31,1.0,143,4.733333333333333
18,1.0,143,4.733333333333333
1,1.0,143,4.733333333333333
38,1.0,144,4.766666666666667
37,2.0,144,4.766666666666667
32,1.0,144,4.766666666666667
31,1.0,144,4.766666666666667
18,1.0,144,4.766666666666667
1,1.0,144,4.766666666666667
38,1.0,145,4.8
37,2.0,145,4.8
32,1.0,145,4.8
31,1.0,145,4.8
18,1.0,145,4.8
1,1.0,145,4.8
40,1.0,146,4.833333333333333
38,1.0,146,4.833333333333333
37,2.0,146,4.833333333333333
32,1.0,146,4.833333333333333
31,1.0,146,4.833333333333333
18,1.0,146,4.833333333333333
1,1.0,146,4.833333333333333
40,1.0,147,4.866666666666666
38,1.0,147,4.866666666666666
37,2.0,147,4.866666666666666
32,1.0,147,4.866666666666666
31,1.0,147,4.866666666666666
18,1.0,147,4.866666666666666
1,1.0,147,4.866666666666666
40,1.0,148,4.9
38,1.0,148,4.9
37,2.0,148,4.9
32,1.0,148,4.9
31,1.0,148,4.9
18,1.0,148,4.9
1,1.0,148,4.9
38,1.0,149,4.933333333333334
37,2.0,149,4.933333333333334
32,1.0,149,4.933333333333334
31,1.0,149,4.933333333333334
18,1.0,149,4.933333333333334
1,1.0,149,4.933333333333334
38,1.0,150,4.966666666666667
37,2.0,150,4.966666666666667
32,1.0,150,4.966666666666667
31,1.0,150,4.966666666666667
18,1.0,150,4.966666666666667
1,1.0,150,4.966666666666667
38,1.0,151,5.0
37,2.0,151,5.0
32,1.0,151,5.0
31,1.0,151,5.0
18,1.0,151,5.0
1,1.0,151,5.0
38,1.0,152,5.033333333333333
37,2.0,152,5.033333333333333
32,1.0,152,5.033333333333333
31,1.0,152,5.033333333333333
18,1.0,152,5.033333333333333
1,1.0,152,5.033333333333333
41,1.0,153,5.066666666666666
38,1.0,153,5.066666666666666
37,2.0,153,5.066666666666666
32,1.0,153,5.066666666666666
31,1.0,153,5.066666666666666
18,1.0,153,5.066666666666666
1,1.0,153,5.066666666666666
41,1.0,154,5.1
38,1.0,154,5.1
37,2.0,154,5.1
32,1.0,154,5.1
31,1.0,154,5.1
18,1.0,154,5.1
1,1.0,154,5.1
41,1.0,155,5.133333333333333
38,1.0,155,5.133333333333333
37,2.0,155,5.133333333333333
32,1.0,155,5.133333333333333
31,1.0,155,5.133333333333333
18,1.0,155,5.133333333333333
1,1.0,155,5.133333333333333
38,1.0,156,5.166666666666667
37,2.0,156,5.166666666666667
32,1.0,156,5.166666666666667
31,1.0,156,5.166666666666667
18,1.0,156,5.166666666666667
1,1.0,156,5.166666666666667
38,1.0,157,5.2
37,2.0,157,5.2
32,1.0,157,5.2
31,1.0,157,5.2
18,1.0,157,5.2
1,1.0,157,5.2
42,1.0,158,5.233333333333333
41,1.0,158,5.233333333333333
38,1.0,158,5.233333333333333
37,2.0,158,5.233333333333333
32,1.0,158,5.233333333333333
31,1.0,158,5.233333333333333
18,1.0,158,5.233333333333333
1,1.0,158,5.233333333333333
42,1.0,159,5.266666666666667
41,1.0,159,5.266666666666667
38,1.0,159,5.266666666666667
37,2.0,159,5.266666666666667
32,1.0,159,5.266666666666667
31,1.0,159,5.266666666666667
18,1.0,159,5.266666666666667
1,1.0,159,5.266666666666667
41,1.0,160,5.3
38,1.0,160,5.3
37,2.0,160,5.3
32,1.0,160,5.3
31,1.0,160,5.3
18,1.0,160,5.3
1,1.0,160,5.3
41,1.0,161,5.333333333333333
38,1.0,161,5.333333333333333
37,2.0,161,5.333333333333333
32,1.0,161,5.333333333333333
31,1.0,161,5.333333333333333
18,1.0,161,5.333333333333333
1,1.0,161,5.333333333333333
41,1.0,162,5.366666666666666
38,1.0,162,5.366666666666666
37,2.0,162,5.366666666666666
32,1.0,162,5.366666666666666
31,1.0,162,5.366666666666666
18,1.0,162,5.366666666666666
1,1.0,162,5.366666666666666
43,1.0,163,5.4
41,1.0,163,5.4
38,1.0,163,5.4
37,2.0,163,5.4
32,1.0,163,5.4
31,1.0,163,5.4
18,1.0,163,5.4
1,1.0,163,5.4
44,1.0,164,5.433333333333334
43,1.0,164,5.433333333333334
38,1.0,164,5.433333333333334
37,2.0,164,5.433333333333334
32,1.0,164,5.433333333333334
31,1.0,164,5.433333333333334
18,1.0,164,5.433333333333334
1,1.0,164,5.433333333333334
44,1.0,165,5.466666666666667
43,1.0,165,5.466666666666667
38,1.0,165,5.466666666666667
37,2.0,165,5.466666666666667
32,1.0,165,5.466666666666667
31,1.0,165,5.466666666666667
18,,165,5.466666666666667
1,1.0,165,5.466666666666667
43,1.0,166,5.5
38,1.0,166,5.5
37,2.0,166,5.5
32,1.0,166,5.5
31,1.0,166,5.5
1,1.0,166,5.5
43,1.0,167,5.533333333333333
38,1.0,167,5.533333333333333
37,2.0,167,5.533333333333333
32,1.0,167,5.533333333333333
31,1.0,167,5.533333333333333
1,1.0,167,5.533333333333333
38,1.0,168,5.566666666666666
32,1.0,168,5.566666666666666
31,1.0,168,5.566666666666666
1,1.0,168,5.566666666666666
38,1.0,169,5.6
32,1.0,169,5.6
31,1.0,169,5.6
1,1.0,169,5.6
46,1.0,170,5.633333333333333
43,1.0,170,5.633333333333333
38,1.0,170,5.633333333333333
32,1.0,170,5.633333333333333
31,1.0,170,5.633333333333333
1,1.0,170,5.633333333333333
46,1.0,171,5.666666666666667
43,1.0,171,5.666666666666667
38,1.0,171,5.666666666666667
32,1.0,171,5.666666666666667
31,1.0,171,5.666666666666667
1,1.0,171,5.666666666666667
46,1.0,172,5.7
43,1.0,172,5.7
38,1.0,172,5.7
32,1.0,172,5.7
31,1.0,172,5.7
